,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.860 [0.836 - 0.881],0.778 [0.773 - 0.783],0.779 [0.734 - 0.817],0.778 [0.773 - 0.783],0.045 [0.040 - 0.050],0.557 [0.513 - 0.595],0.086 [0.077 - 0.094]
Demographic,0.803 [0.781 - 0.826],0.720 [0.715 - 0.726],0.720 [0.677 - 0.764],0.720 [0.715 - 0.726],0.034 [0.030 - 0.037],0.440 [0.397 - 0.485],0.064 [0.057 - 0.071]
Protein+Demographic,0.868 [0.845 - 0.887],0.788 [0.784 - 0.793],0.789 [0.745 - 0.828],0.788 [0.784 - 0.793],0.048 [0.043 - 0.053],0.577 [0.533 - 0.616],0.091 [0.081 - 0.100]
