,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.671 [0.666 - 0.676],0.622 [0.618 - 0.627],0.622 [0.615 - 0.630],0.622 [0.617 - 0.628],0.451 [0.444 - 0.457],0.244 [0.235 - 0.253],0.523 [0.517 - 0.529]
Demographic,0.653 [0.647 - 0.658],0.611 [0.607 - 0.616],0.611 [0.604 - 0.619],0.611 [0.606 - 0.617],0.439 [0.433 - 0.446],0.223 [0.213 - 0.232],0.511 [0.505 - 0.518]
Protein+Demographic,0.677 [0.672 - 0.682],0.628 [0.623 - 0.632],0.628 [0.620 - 0.636],0.628 [0.622 - 0.633],0.457 [0.450 - 0.463],0.255 [0.247 - 0.265],0.529 [0.523 - 0.535]
