,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.632 [0.589 - 0.676],0.591 [0.586 - 0.595],0.602 [0.522 - 0.686],0.591 [0.586 - 0.595],0.004 [0.003 - 0.005],0.193 [0.115 - 0.277],0.008 [0.006 - 0.010]
Demographic,0.687 [0.648 - 0.724],0.623 [0.619 - 0.628],0.626 [0.543 - 0.703],0.623 [0.619 - 0.628],0.004 [0.004 - 0.005],0.250 [0.164 - 0.327],0.009 [0.007 - 0.011]
Protein+Demographic,0.676 [0.638 - 0.718],0.637 [0.633 - 0.641],0.639 [0.559 - 0.719],0.638 [0.633 - 0.641],0.005 [0.004 - 0.006],0.276 [0.196 - 0.357],0.009 [0.008 - 0.011]
