,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.522 [0.476 - 0.572],0.507 [0.503 - 0.511],0.507 [0.423 - 0.590],0.507 [0.503 - 0.511],0.003 [0.002 - 0.004],0.014 [-0.069 - 0.097],0.006 [0.005 - 0.007]
Demographic,0.621 [0.580 - 0.664],0.580 [0.576 - 0.585],0.582 [0.504 - 0.669],0.580 [0.576 - 0.585],0.004 [0.003 - 0.005],0.163 [0.086 - 0.248],0.008 [0.006 - 0.010]
Protein+Demographic,0.559 [0.513 - 0.604],0.532 [0.528 - 0.536],0.536 [0.459 - 0.618],0.532 [0.527 - 0.536],0.003 [0.003 - 0.004],0.068 [-0.009 - 0.150],0.006 [0.005 - 0.008]
