,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.803 [0.791 - 0.815],0.732 [0.727 - 0.736],0.732 [0.710 - 0.753],0.732 [0.727 - 0.736],0.097 [0.092 - 0.102],0.464 [0.442 - 0.485],0.171 [0.163 - 0.180]
Demographic,0.748 [0.735 - 0.760],0.688 [0.684 - 0.693],0.688 [0.666 - 0.711],0.688 [0.684 - 0.693],0.080 [0.076 - 0.084],0.376 [0.354 - 0.399],0.143 [0.136 - 0.151]
Protein+Demographic,0.808 [0.797 - 0.819],0.736 [0.732 - 0.740],0.736 [0.714 - 0.757],0.736 [0.732 - 0.740],0.099 [0.094 - 0.104],0.472 [0.451 - 0.493],0.174 [0.166 - 0.183]
