,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.708 [0.694 - 0.724],0.651 [0.647 - 0.656],0.653 [0.626 - 0.679],0.651 [0.647 - 0.656],0.042 [0.039 - 0.045],0.304 [0.276 - 0.331],0.078 [0.073 - 0.084]
Demographic,0.730 [0.715 - 0.745],0.661 [0.657 - 0.665],0.661 [0.633 - 0.688],0.661 [0.657 - 0.665],0.043 [0.040 - 0.046],0.322 [0.294 - 0.349],0.081 [0.076 - 0.087]
Protein+Demographic,0.732 [0.717 - 0.747],0.673 [0.669 - 0.677],0.672 [0.646 - 0.699],0.673 [0.669 - 0.677],0.046 [0.042 - 0.049],0.345 [0.319 - 0.371],0.086 [0.080 - 0.091]
