,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.721 [0.693 - 0.752],0.656 [0.652 - 0.660],0.656 [0.591 - 0.724],0.656 [0.652 - 0.660],0.008 [0.007 - 0.010],0.311 [0.244 - 0.380],0.017 [0.014 - 0.019]
Demographic,0.733 [0.703 - 0.762],0.675 [0.671 - 0.680],0.676 [0.608 - 0.736],0.675 [0.671 - 0.680],0.009 [0.008 - 0.011],0.350 [0.281 - 0.411],0.018 [0.015 - 0.021]
Protein+Demographic,0.738 [0.711 - 0.766],0.665 [0.661 - 0.670],0.665 [0.599 - 0.726],0.665 [0.661 - 0.670],0.009 [0.007 - 0.010],0.329 [0.264 - 0.392],0.017 [0.015 - 0.020]
