,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.455 [0.406 - 0.509],0.463 [0.458 - 0.468],0.457 [0.367 - 0.556],0.463 [0.459 - 0.468],0.002 [0.002 - 0.003],-0.080 [-0.169 - 0.020],0.004 [0.003 - 0.005]
Demographic,0.512 [0.462 - 0.559],0.532 [0.527 - 0.537],0.535 [0.446 - 0.623],0.532 [0.527 - 0.536],0.003 [0.002 - 0.003],0.067 [-0.023 - 0.155],0.005 [0.004 - 0.007]
Protein+Demographic,0.458 [0.406 - 0.511],0.458 [0.454 - 0.463],0.458 [0.365 - 0.553],0.458 [0.454 - 0.463],0.002 [0.002 - 0.003],-0.084 [-0.176 - 0.011],0.004 [0.003 - 0.005]
