,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.821 [0.808 - 0.832],0.747 [0.743 - 0.751],0.747 [0.723 - 0.769],0.747 [0.743 - 0.751],0.087 [0.083 - 0.093],0.493 [0.469 - 0.516],0.157 [0.148 - 0.165]
Demographic,0.734 [0.719 - 0.748],0.683 [0.679 - 0.688],0.683 [0.657 - 0.709],0.683 [0.679 - 0.688],0.066 [0.061 - 0.070],0.366 [0.339 - 0.393],0.120 [0.113 - 0.127]
Protein+Demographic,0.823 [0.810 - 0.835],0.750 [0.746 - 0.755],0.749 [0.726 - 0.771],0.750 [0.746 - 0.755],0.089 [0.084 - 0.094],0.499 [0.475 - 0.522],0.159 [0.150 - 0.168]
