,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.657 [0.650 - 0.666],0.609 [0.605 - 0.614],0.609 [0.595 - 0.623],0.609 [0.604 - 0.614],0.168 [0.162 - 0.173],0.218 [0.203 - 0.233],0.263 [0.255 - 0.270]
Demographic,0.612 [0.604 - 0.620],0.579 [0.574 - 0.583],0.578 [0.565 - 0.592],0.579 [0.574 - 0.584],0.151 [0.146 - 0.156],0.157 [0.143 - 0.171],0.239 [0.233 - 0.247]
Protein+Demographic,0.661 [0.653 - 0.670],0.612 [0.608 - 0.617],0.612 [0.599 - 0.626],0.612 [0.608 - 0.617],0.170 [0.164 - 0.175],0.224 [0.210 - 0.239],0.266 [0.258 - 0.273]
