,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.847 [0.831 - 0.862],0.758 [0.754 - 0.762],0.757 [0.726 - 0.791],0.758 [0.754 - 0.762],0.041 [0.038 - 0.045],0.515 [0.484 - 0.549],0.078 [0.072 - 0.084]
Demographic,0.756 [0.739 - 0.772],0.689 [0.684 - 0.692],0.690 [0.654 - 0.723],0.688 [0.684 - 0.692],0.029 [0.027 - 0.032],0.378 [0.342 - 0.411],0.056 [0.052 - 0.062]
Protein+Demographic,0.850 [0.835 - 0.864],0.757 [0.753 - 0.761],0.759 [0.728 - 0.791],0.757 [0.753 - 0.761],0.041 [0.038 - 0.045],0.516 [0.484 - 0.549],0.078 [0.072 - 0.084]
