,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.884 [0.868 - 0.898],0.805 [0.802 - 0.809],0.805 [0.774 - 0.836],0.805 [0.802 - 0.809],0.047 [0.043 - 0.051],0.611 [0.578 - 0.641],0.088 [0.081 - 0.096]
Demographic,0.734 [0.714 - 0.755],0.677 [0.673 - 0.681],0.676 [0.638 - 0.716],0.677 [0.673 - 0.681],0.024 [0.022 - 0.026],0.354 [0.315 - 0.394],0.047 [0.042 - 0.051]
Protein+Demographic,0.884 [0.869 - 0.899],0.804 [0.800 - 0.807],0.805 [0.773 - 0.835],0.804 [0.800 - 0.807],0.046 [0.042 - 0.051],0.609 [0.576 - 0.639],0.087 [0.080 - 0.095]
