,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.616 [0.556 - 0.672],0.581 [0.577 - 0.585],0.581 [0.485 - 0.673],0.581 [0.577 - 0.585],0.003 [0.002 - 0.004],0.161 [0.066 - 0.252],0.006 [0.004 - 0.007]
Demographic,0.626 [0.570 - 0.680],0.605 [0.601 - 0.610],0.605 [0.519 - 0.693],0.605 [0.601 - 0.610],0.003 [0.002 - 0.004],0.210 [0.124 - 0.296],0.006 [0.005 - 0.008]
Protein+Demographic,0.651 [0.592 - 0.706],0.615 [0.611 - 0.620],0.616 [0.521 - 0.705],0.615 [0.611 - 0.620],0.003 [0.003 - 0.004],0.231 [0.137 - 0.322],0.007 [0.005 - 0.008]
