,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.697 [0.685 - 0.707],0.644 [0.639 - 0.648],0.644 [0.624 - 0.665],0.643 [0.639 - 0.648],0.077 [0.073 - 0.081],0.288 [0.266 - 0.308],0.137 [0.131 - 0.144]
Demographic,0.680 [0.669 - 0.690],0.631 [0.626 - 0.635],0.630 [0.610 - 0.650],0.631 [0.627 - 0.635],0.073 [0.069 - 0.077],0.261 [0.240 - 0.281],0.131 [0.124 - 0.137]
Protein+Demographic,0.710 [0.699 - 0.720],0.653 [0.649 - 0.657],0.653 [0.634 - 0.673],0.653 [0.649 - 0.657],0.080 [0.075 - 0.084],0.306 [0.286 - 0.326],0.142 [0.135 - 0.149]
