,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.489 [0.454 - 0.529],0.493 [0.489 - 0.498],0.491 [0.429 - 0.560],0.493 [0.489 - 0.498],0.004 [0.004 - 0.005],-0.016 [-0.078 - 0.052],0.009 [0.007 - 0.010]
Demographic,0.537 [0.499 - 0.574],0.513 [0.509 - 0.518],0.511 [0.441 - 0.575],0.513 [0.509 - 0.518],0.005 [0.004 - 0.005],0.025 [-0.045 - 0.088],0.009 [0.008 - 0.011]
Protein+Demographic,0.488 [0.454 - 0.528],0.507 [0.503 - 0.511],0.505 [0.443 - 0.571],0.507 [0.503 - 0.512],0.005 [0.004 - 0.005],0.013 [-0.051 - 0.077],0.009 [0.007 - 0.011]
