,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.666 [0.619 - 0.709],0.618 [0.612 - 0.624],0.620 [0.538 - 0.695],0.618 [0.612 - 0.624],0.011 [0.009 - 0.014],0.238 [0.156 - 0.312],0.022 [0.018 - 0.027]
Demographic,0.648 [0.602 - 0.694],0.631 [0.625 - 0.637],0.629 [0.549 - 0.710],0.631 [0.625 - 0.637],0.012 [0.009 - 0.014],0.260 [0.178 - 0.342],0.023 [0.018 - 0.028]
Protein+Demographic,0.669 [0.621 - 0.713],0.632 [0.626 - 0.639],0.627 [0.543 - 0.700],0.632 [0.626 - 0.639],0.012 [0.009 - 0.014],0.259 [0.175 - 0.333],0.023 [0.019 - 0.028]
