,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.700 [0.680 - 0.720],0.652 [0.648 - 0.656],0.652 [0.616 - 0.686],0.652 [0.648 - 0.656],0.023 [0.021 - 0.025],0.304 [0.267 - 0.340],0.045 [0.041 - 0.049]
Demographic,0.671 [0.650 - 0.691],0.629 [0.625 - 0.633],0.628 [0.593 - 0.664],0.629 [0.625 - 0.634],0.021 [0.019 - 0.023],0.257 [0.222 - 0.295],0.041 [0.037 - 0.045]
Protein+Demographic,0.706 [0.686 - 0.725],0.658 [0.653 - 0.662],0.659 [0.621 - 0.693],0.658 [0.653 - 0.661],0.024 [0.021 - 0.026],0.316 [0.278 - 0.352],0.046 [0.042 - 0.050]
