,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.798 [0.790 - 0.807],0.721 [0.718 - 0.725],0.722 [0.706 - 0.738],0.721 [0.718 - 0.725],0.145 [0.140 - 0.151],0.443 [0.427 - 0.459],0.242 [0.234 - 0.250]
Demographic,0.684 [0.676 - 0.693],0.639 [0.635 - 0.643],0.639 [0.622 - 0.656],0.639 [0.634 - 0.643],0.104 [0.100 - 0.108],0.278 [0.260 - 0.294],0.179 [0.172 - 0.186]
Protein+Demographic,0.802 [0.794 - 0.810],0.725 [0.721 - 0.729],0.725 [0.710 - 0.741],0.725 [0.721 - 0.729],0.147 [0.142 - 0.153],0.450 [0.434 - 0.466],0.245 [0.237 - 0.253]
