,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.770 [0.728 - 0.806],0.716 [0.700 - 0.729],0.715 [0.647 - 0.777],0.716 [0.701 - 0.729],0.097 [0.082 - 0.113],0.430 [0.362 - 0.495],0.170 [0.146 - 0.195]
Demographic,0.617 [0.573 - 0.660],0.607 [0.591 - 0.622],0.590 [0.517 - 0.659],0.608 [0.592 - 0.623],0.060 [0.050 - 0.072],0.198 [0.125 - 0.269],0.109 [0.091 - 0.129]
Protein+Demographic,0.781 [0.742 - 0.816],0.709 [0.694 - 0.723],0.709 [0.640 - 0.772],0.709 [0.694 - 0.723],0.094 [0.079 - 0.110],0.417 [0.349 - 0.483],0.166 [0.141 - 0.192]
