,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.663 [0.651 - 0.674],0.618 [0.614 - 0.622],0.619 [0.596 - 0.642],0.618 [0.614 - 0.622],0.056 [0.052 - 0.059],0.237 [0.214 - 0.260],0.102 [0.097 - 0.107]
Demographic,0.675 [0.662 - 0.687],0.623 [0.619 - 0.627],0.624 [0.601 - 0.646],0.623 [0.619 - 0.627],0.057 [0.054 - 0.060],0.247 [0.223 - 0.269],0.104 [0.098 - 0.110]
Protein+Demographic,0.679 [0.668 - 0.691],0.626 [0.622 - 0.630],0.626 [0.604 - 0.649],0.626 [0.622 - 0.630],0.057 [0.054 - 0.061],0.253 [0.229 - 0.275],0.105 [0.100 - 0.111]
