,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.704 [0.671 - 0.734],0.664 [0.660 - 0.668],0.665 [0.612 - 0.717],0.664 [0.660 - 0.669],0.011 [0.009 - 0.012],0.330 [0.277 - 0.382],0.021 [0.019 - 0.024]
Demographic,0.619 [0.586 - 0.651],0.591 [0.587 - 0.595],0.592 [0.534 - 0.645],0.591 [0.587 - 0.595],0.008 [0.007 - 0.009],0.183 [0.125 - 0.236],0.016 [0.013 - 0.018]
Protein+Demographic,0.707 [0.673 - 0.737],0.675 [0.671 - 0.679],0.676 [0.620 - 0.731],0.676 [0.671 - 0.679],0.011 [0.010 - 0.013],0.352 [0.296 - 0.406],0.022 [0.020 - 0.025]
