,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.810 [0.781 - 0.836],0.718 [0.714 - 0.722],0.717 [0.659 - 0.771],0.718 [0.714 - 0.722],0.012 [0.011 - 0.014],0.434 [0.377 - 0.488],0.024 [0.021 - 0.028]
Demographic,0.786 [0.753 - 0.816],0.701 [0.697 - 0.705],0.701 [0.645 - 0.754],0.701 [0.697 - 0.705],0.011 [0.010 - 0.013],0.402 [0.344 - 0.456],0.022 [0.019 - 0.026]
Protein+Demographic,0.832 [0.806 - 0.856],0.745 [0.741 - 0.749],0.749 [0.692 - 0.801],0.745 [0.741 - 0.749],0.014 [0.012 - 0.016],0.494 [0.438 - 0.547],0.028 [0.024 - 0.032]
