,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.758 [0.731 - 0.785],0.687 [0.683 - 0.691],0.687 [0.641 - 0.731],0.687 [0.683 - 0.691],0.016 [0.014 - 0.018],0.373 [0.329 - 0.419],0.032 [0.028 - 0.036]
Demographic,0.627 [0.600 - 0.654],0.604 [0.599 - 0.608],0.603 [0.554 - 0.653],0.604 [0.599 - 0.608],0.011 [0.010 - 0.013],0.207 [0.157 - 0.257],0.022 [0.020 - 0.025]
Protein+Demographic,0.766 [0.740 - 0.791],0.683 [0.679 - 0.687],0.684 [0.636 - 0.729],0.683 [0.680 - 0.687],0.016 [0.014 - 0.018],0.367 [0.320 - 0.411],0.031 [0.028 - 0.035]
