,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.449 [0.402 - 0.495],0.474 [0.468 - 0.479],0.472 [0.386 - 0.558],0.474 [0.468 - 0.479],0.004 [0.003 - 0.005],-0.055 [-0.140 - 0.035],0.008 [0.006 - 0.010]
Demographic,0.472 [0.419 - 0.523],0.487 [0.481 - 0.493],0.488 [0.402 - 0.574],0.487 [0.482 - 0.493],0.004 [0.003 - 0.005],-0.024 [-0.111 - 0.062],0.008 [0.006 - 0.011]
Protein+Demographic,0.432 [0.385 - 0.477],0.461 [0.456 - 0.467],0.464 [0.378 - 0.550],0.461 [0.455 - 0.467],0.004 [0.003 - 0.005],-0.075 [-0.162 - 0.012],0.008 [0.006 - 0.010]
