,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.736 [0.706 - 0.766],0.664 [0.660 - 0.668],0.666 [0.610 - 0.725],0.664 [0.660 - 0.668],0.011 [0.009 - 0.012],0.329 [0.273 - 0.388],0.021 [0.018 - 0.024]
Demographic,0.653 [0.623 - 0.681],0.606 [0.602 - 0.610],0.606 [0.549 - 0.661],0.606 [0.602 - 0.610],0.008 [0.007 - 0.010],0.211 [0.155 - 0.265],0.017 [0.014 - 0.019]
Protein+Demographic,0.739 [0.709 - 0.766],0.680 [0.676 - 0.683],0.679 [0.620 - 0.734],0.680 [0.676 - 0.683],0.012 [0.010 - 0.013],0.359 [0.300 - 0.413],0.023 [0.020 - 0.026]
