,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.595 [0.565 - 0.625],0.577 [0.572 - 0.581],0.576 [0.528 - 0.623],0.577 [0.572 - 0.581],0.011 [0.009 - 0.012],0.153 [0.106 - 0.201],0.021 [0.018 - 0.024]
Demographic,0.532 [0.503 - 0.560],0.521 [0.517 - 0.525],0.522 [0.473 - 0.571],0.521 [0.517 - 0.525],0.009 [0.007 - 0.010],0.043 [-0.007 - 0.092],0.017 [0.015 - 0.019]
Protein+Demographic,0.590 [0.561 - 0.618],0.572 [0.567 - 0.576],0.569 [0.519 - 0.614],0.572 [0.567 - 0.576],0.010 [0.009 - 0.012],0.141 [0.089 - 0.185],0.020 [0.018 - 0.023]
