,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.672 [0.648 - 0.693],0.626 [0.622 - 0.630],0.626 [0.590 - 0.664],0.626 [0.622 - 0.630],0.024 [0.022 - 0.026],0.251 [0.216 - 0.290],0.047 [0.043 - 0.051]
Demographic,0.640 [0.620 - 0.660],0.606 [0.602 - 0.611],0.607 [0.574 - 0.641],0.606 [0.602 - 0.611],0.023 [0.020 - 0.024],0.213 [0.179 - 0.249],0.043 [0.040 - 0.047]
Protein+Demographic,0.671 [0.647 - 0.693],0.621 [0.617 - 0.625],0.620 [0.587 - 0.657],0.621 [0.617 - 0.626],0.024 [0.022 - 0.026],0.242 [0.207 - 0.279],0.046 [0.042 - 0.050]
