,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.771 [0.720 - 0.826],0.692 [0.688 - 0.696],0.686 [0.600 - 0.778],0.692 [0.688 - 0.696],0.005 [0.004 - 0.006],0.378 [0.293 - 0.471],0.009 [0.007 - 0.011]
Demographic,0.604 [0.552 - 0.655],0.596 [0.592 - 0.600],0.597 [0.504 - 0.694],0.596 [0.592 - 0.600],0.003 [0.002 - 0.004],0.192 [0.099 - 0.290],0.006 [0.005 - 0.007]
Protein+Demographic,0.773 [0.723 - 0.824],0.692 [0.688 - 0.696],0.687 [0.602 - 0.778],0.692 [0.688 - 0.696],0.005 [0.004 - 0.006],0.379 [0.294 - 0.470],0.009 [0.007 - 0.011]
