,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.723 [0.712 - 0.735],0.667 [0.663 - 0.671],0.667 [0.644 - 0.690],0.667 [0.663 - 0.671],0.064 [0.061 - 0.068],0.333 [0.310 - 0.357],0.117 [0.111 - 0.124]
Demographic,0.686 [0.676 - 0.698],0.633 [0.629 - 0.637],0.633 [0.611 - 0.655],0.633 [0.629 - 0.637],0.056 [0.053 - 0.059],0.266 [0.244 - 0.289],0.103 [0.097 - 0.109]
Protein+Demographic,0.727 [0.715 - 0.738],0.670 [0.666 - 0.674],0.670 [0.647 - 0.692],0.670 [0.666 - 0.674],0.065 [0.061 - 0.069],0.339 [0.317 - 0.363],0.119 [0.112 - 0.125]
