,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.745 [0.697 - 0.788],0.699 [0.695 - 0.702],0.702 [0.622 - 0.772],0.699 [0.695 - 0.703],0.006 [0.005 - 0.007],0.400 [0.320 - 0.470],0.012 [0.009 - 0.014]
Demographic,0.590 [0.538 - 0.638],0.571 [0.567 - 0.576],0.571 [0.485 - 0.652],0.571 [0.567 - 0.576],0.003 [0.003 - 0.004],0.143 [0.056 - 0.225],0.007 [0.005 - 0.008]
Protein+Demographic,0.746 [0.698 - 0.787],0.699 [0.695 - 0.703],0.700 [0.622 - 0.775],0.699 [0.695 - 0.703],0.006 [0.005 - 0.007],0.399 [0.321 - 0.474],0.012 [0.009 - 0.014]
