,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.491 [0.467 - 0.515],0.485 [0.481 - 0.489],0.484 [0.443 - 0.524],0.485 [0.481 - 0.489],0.011 [0.009 - 0.012],-0.031 [-0.072 - 0.009],0.021 [0.019 - 0.023]
Demographic,0.423 [0.399 - 0.445],0.433 [0.429 - 0.438],0.433 [0.390 - 0.472],0.433 [0.429 - 0.438],0.009 [0.008 - 0.010],-0.134 [-0.175 - -0.094],0.017 [0.015 - 0.019]
Protein+Demographic,0.485 [0.461 - 0.510],0.480 [0.475 - 0.484],0.480 [0.438 - 0.518],0.480 [0.475 - 0.484],0.010 [0.009 - 0.012],-0.041 [-0.082 - -0.002],0.020 [0.018 - 0.023]
