,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.888 [0.868 - 0.906],0.801 [0.796 - 0.805],0.795 [0.754 - 0.835],0.801 [0.796 - 0.805],0.040 [0.035 - 0.045],0.596 [0.554 - 0.636],0.076 [0.068 - 0.085]
Demographic,0.794 [0.771 - 0.815],0.722 [0.718 - 0.727],0.720 [0.676 - 0.766],0.722 [0.718 - 0.727],0.026 [0.023 - 0.029],0.443 [0.399 - 0.489],0.051 [0.045 - 0.057]
Protein+Demographic,0.896 [0.876 - 0.913],0.807 [0.803 - 0.812],0.807 [0.765 - 0.845],0.807 [0.803 - 0.812],0.042 [0.037 - 0.047],0.615 [0.571 - 0.652],0.079 [0.070 - 0.088]
