,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.810 [0.800 - 0.819],0.731 [0.726 - 0.735],0.730 [0.711 - 0.749],0.731 [0.726 - 0.735],0.116 [0.111 - 0.121],0.461 [0.441 - 0.480],0.200 [0.192 - 0.209]
Demographic,0.754 [0.744 - 0.764],0.687 [0.683 - 0.691],0.687 [0.668 - 0.707],0.687 [0.683 - 0.691],0.096 [0.092 - 0.101],0.375 [0.355 - 0.394],0.169 [0.162 - 0.176]
Protein+Demographic,0.815 [0.806 - 0.825],0.736 [0.732 - 0.740],0.736 [0.719 - 0.754],0.736 [0.732 - 0.740],0.119 [0.114 - 0.125],0.473 [0.455 - 0.492],0.205 [0.197 - 0.214]
