,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.523 [0.484 - 0.559],0.519 [0.514 - 0.523],0.519 [0.455 - 0.580],0.519 [0.514 - 0.523],0.005 [0.004 - 0.006],0.038 [-0.026 - 0.100],0.011 [0.009 - 0.012]
Demographic,0.580 [0.542 - 0.617],0.554 [0.550 - 0.558],0.555 [0.483 - 0.621],0.554 [0.550 - 0.558],0.006 [0.005 - 0.007],0.109 [0.035 - 0.175],0.012 [0.010 - 0.014]
Protein+Demographic,0.530 [0.494 - 0.566],0.521 [0.517 - 0.526],0.519 [0.453 - 0.583],0.521 [0.516 - 0.526],0.005 [0.004 - 0.006],0.040 [-0.025 - 0.105],0.011 [0.009 - 0.013]
