,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.697 [0.690 - 0.705],0.649 [0.645 - 0.653],0.649 [0.636 - 0.663],0.649 [0.645 - 0.653],0.157 [0.153 - 0.162],0.298 [0.285 - 0.312],0.253 [0.246 - 0.261]
Demographic,0.671 [0.663 - 0.678],0.628 [0.624 - 0.632],0.628 [0.615 - 0.642],0.628 [0.624 - 0.633],0.146 [0.141 - 0.151],0.257 [0.242 - 0.271],0.236 [0.230 - 0.244]
Protein+Demographic,0.704 [0.696 - 0.711],0.652 [0.648 - 0.656],0.652 [0.639 - 0.666],0.652 [0.648 - 0.656],0.159 [0.154 - 0.165],0.304 [0.291 - 0.319],0.256 [0.249 - 0.263]
