,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.819 [0.811 - 0.827],0.739 [0.736 - 0.744],0.739 [0.724 - 0.754],0.740 [0.736 - 0.744],0.161 [0.155 - 0.167],0.479 [0.463 - 0.494],0.265 [0.256 - 0.273]
Demographic,0.758 [0.750 - 0.767],0.695 [0.691 - 0.699],0.695 [0.679 - 0.711],0.695 [0.690 - 0.699],0.134 [0.129 - 0.139],0.389 [0.373 - 0.406],0.224 [0.217 - 0.232]
Protein+Demographic,0.826 [0.818 - 0.834],0.745 [0.742 - 0.749],0.745 [0.730 - 0.760],0.745 [0.742 - 0.749],0.166 [0.160 - 0.171],0.490 [0.475 - 0.506],0.271 [0.263 - 0.279]
