,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.646 [0.628 - 0.664],0.611 [0.606 - 0.615],0.611 [0.582 - 0.642],0.610 [0.606 - 0.615],0.029 [0.027 - 0.031],0.221 [0.193 - 0.253],0.056 [0.051 - 0.060]
Demographic,0.604 [0.587 - 0.621],0.579 [0.575 - 0.584],0.580 [0.545 - 0.609],0.579 [0.575 - 0.584],0.026 [0.024 - 0.028],0.159 [0.124 - 0.189],0.049 [0.045 - 0.053]
Protein+Demographic,0.649 [0.631 - 0.667],0.611 [0.608 - 0.616],0.611 [0.581 - 0.639],0.612 [0.607 - 0.616],0.029 [0.027 - 0.031],0.223 [0.192 - 0.251],0.056 [0.052 - 0.060]
