,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.666 [0.654 - 0.677],0.620 [0.616 - 0.624],0.620 [0.601 - 0.638],0.620 [0.616 - 0.624],0.076 [0.072 - 0.080],0.241 [0.220 - 0.258],0.135 [0.129 - 0.141]
Demographic,0.623 [0.611 - 0.634],0.585 [0.581 - 0.590],0.586 [0.565 - 0.604],0.585 [0.581 - 0.590],0.066 [0.063 - 0.069],0.171 [0.149 - 0.190],0.119 [0.113 - 0.124]
Protein+Demographic,0.669 [0.657 - 0.680],0.623 [0.618 - 0.627],0.623 [0.603 - 0.642],0.623 [0.618 - 0.627],0.077 [0.073 - 0.080],0.245 [0.225 - 0.265],0.136 [0.130 - 0.143]
