,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.775 [0.761 - 0.787],0.701 [0.697 - 0.705],0.700 [0.676 - 0.724],0.701 [0.697 - 0.705],0.058 [0.054 - 0.062],0.402 [0.376 - 0.426],0.107 [0.101 - 0.113]
Demographic,0.718 [0.705 - 0.730],0.664 [0.660 - 0.668],0.664 [0.639 - 0.687],0.664 [0.660 - 0.668],0.049 [0.046 - 0.052],0.328 [0.303 - 0.351],0.092 [0.086 - 0.097]
Protein+Demographic,0.779 [0.765 - 0.791],0.707 [0.704 - 0.711],0.708 [0.682 - 0.731],0.708 [0.704 - 0.711],0.060 [0.056 - 0.063],0.415 [0.390 - 0.438],0.110 [0.104 - 0.116]
