,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.672 [0.650 - 0.693],0.628 [0.624 - 0.633],0.628 [0.589 - 0.667],0.628 [0.624 - 0.633],0.019 [0.017 - 0.021],0.257 [0.217 - 0.294],0.037 [0.034 - 0.041]
Demographic,0.686 [0.667 - 0.706],0.645 [0.641 - 0.649],0.644 [0.607 - 0.683],0.645 [0.641 - 0.649],0.021 [0.019 - 0.023],0.289 [0.252 - 0.328],0.040 [0.036 - 0.044]
Protein+Demographic,0.698 [0.678 - 0.718],0.651 [0.648 - 0.656],0.652 [0.613 - 0.690],0.651 [0.648 - 0.656],0.021 [0.019 - 0.023],0.303 [0.264 - 0.342],0.041 [0.038 - 0.045]
