,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.675 [0.665 - 0.684],0.625 [0.621 - 0.629],0.625 [0.607 - 0.642],0.625 [0.621 - 0.629],0.090 [0.086 - 0.094],0.250 [0.232 - 0.268],0.157 [0.150 - 0.163]
Demographic,0.644 [0.635 - 0.655],0.610 [0.606 - 0.614],0.610 [0.593 - 0.627],0.610 [0.605 - 0.614],0.085 [0.081 - 0.088],0.220 [0.202 - 0.237],0.149 [0.142 - 0.155]
Protein+Demographic,0.680 [0.671 - 0.690],0.632 [0.628 - 0.637],0.632 [0.616 - 0.650],0.632 [0.628 - 0.637],0.092 [0.089 - 0.097],0.264 [0.247 - 0.284],0.161 [0.155 - 0.168]
