,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.605 [0.593 - 0.617],0.569 [0.565 - 0.573],0.568 [0.544 - 0.592],0.569 [0.565 - 0.574],0.036 [0.034 - 0.039],0.138 [0.113 - 0.163],0.068 [0.064 - 0.073]
Demographic,0.639 [0.627 - 0.652],0.600 [0.596 - 0.604],0.600 [0.574 - 0.624],0.600 [0.596 - 0.604],0.041 [0.038 - 0.044],0.200 [0.174 - 0.224],0.077 [0.072 - 0.082]
Protein+Demographic,0.631 [0.618 - 0.643],0.593 [0.589 - 0.597],0.593 [0.567 - 0.617],0.593 [0.589 - 0.597],0.040 [0.037 - 0.043],0.186 [0.160 - 0.211],0.075 [0.070 - 0.080]
