,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.647 [0.630 - 0.666],0.602 [0.597 - 0.606],0.601 [0.571 - 0.633],0.602 [0.597 - 0.606],0.030 [0.028 - 0.033],0.203 [0.173 - 0.235],0.057 [0.053 - 0.062]
Demographic,0.627 [0.611 - 0.643],0.588 [0.584 - 0.593],0.588 [0.557 - 0.617],0.588 [0.584 - 0.593],0.029 [0.026 - 0.031],0.177 [0.145 - 0.206],0.055 [0.051 - 0.059]
Protein+Demographic,0.671 [0.655 - 0.688],0.622 [0.618 - 0.626],0.621 [0.594 - 0.651],0.622 [0.618 - 0.627],0.033 [0.030 - 0.035],0.244 [0.216 - 0.275],0.062 [0.058 - 0.067]
