,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.880 [0.853 - 0.907],0.783 [0.779 - 0.787],0.784 [0.729 - 0.839],0.783 [0.780 - 0.786],0.015 [0.013 - 0.017],0.567 [0.512 - 0.620],0.029 [0.025 - 0.033]
Demographic,0.719 [0.688 - 0.752],0.648 [0.643 - 0.652],0.649 [0.587 - 0.713],0.648 [0.643 - 0.652],0.008 [0.006 - 0.009],0.296 [0.235 - 0.361],0.015 [0.013 - 0.017]
Protein+Demographic,0.879 [0.850 - 0.905],0.790 [0.786 - 0.793],0.789 [0.735 - 0.844],0.790 [0.786 - 0.793],0.015 [0.013 - 0.017],0.578 [0.523 - 0.633],0.030 [0.026 - 0.034]
