,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.680 [0.658 - 0.702],0.645 [0.640 - 0.649],0.643 [0.608 - 0.684],0.645 [0.640 - 0.649],0.021 [0.018 - 0.023],0.287 [0.253 - 0.328],0.040 [0.036 - 0.044]
Demographic,0.640 [0.615 - 0.662],0.613 [0.608 - 0.617],0.614 [0.573 - 0.653],0.613 [0.608 - 0.617],0.018 [0.016 - 0.020],0.226 [0.187 - 0.266],0.035 [0.031 - 0.038]
Protein+Demographic,0.683 [0.661 - 0.704],0.640 [0.636 - 0.644],0.640 [0.603 - 0.677],0.640 [0.636 - 0.644],0.020 [0.018 - 0.022],0.281 [0.242 - 0.317],0.039 [0.035 - 0.043]
