,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.631 [0.619 - 0.643],0.593 [0.588 - 0.597],0.592 [0.572 - 0.612],0.593 [0.588 - 0.597],0.066 [0.063 - 0.070],0.185 [0.164 - 0.205],0.119 [0.114 - 0.125]
Demographic,0.600 [0.588 - 0.612],0.572 [0.568 - 0.576],0.572 [0.552 - 0.593],0.572 [0.568 - 0.576],0.061 [0.058 - 0.065],0.145 [0.124 - 0.165],0.111 [0.105 - 0.116]
Protein+Demographic,0.631 [0.619 - 0.643],0.593 [0.589 - 0.597],0.594 [0.574 - 0.614],0.593 [0.588 - 0.597],0.067 [0.063 - 0.070],0.187 [0.166 - 0.208],0.120 [0.114 - 0.125]
