,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.576 [0.540 - 0.618],0.557 [0.553 - 0.562],0.554 [0.491 - 0.621],0.557 [0.553 - 0.562],0.005 [0.004 - 0.006],0.112 [0.050 - 0.176],0.011 [0.009 - 0.012]
Demographic,0.610 [0.575 - 0.649],0.584 [0.580 - 0.588],0.584 [0.519 - 0.647],0.584 [0.580 - 0.588],0.006 [0.005 - 0.007],0.168 [0.103 - 0.232],0.012 [0.010 - 0.014]
Protein+Demographic,0.575 [0.537 - 0.615],0.561 [0.556 - 0.565],0.561 [0.492 - 0.626],0.561 [0.556 - 0.565],0.005 [0.004 - 0.006],0.122 [0.054 - 0.186],0.011 [0.009 - 0.013]
