,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.644 [0.627 - 0.659],0.598 [0.593 - 0.602],0.599 [0.571 - 0.627],0.598 [0.593 - 0.602],0.030 [0.028 - 0.032],0.197 [0.168 - 0.226],0.057 [0.053 - 0.061]
Demographic,0.591 [0.573 - 0.608],0.567 [0.563 - 0.571],0.567 [0.536 - 0.596],0.567 [0.563 - 0.571],0.026 [0.024 - 0.028],0.133 [0.103 - 0.163],0.050 [0.047 - 0.054]
Protein+Demographic,0.644 [0.628 - 0.660],0.610 [0.606 - 0.614],0.609 [0.581 - 0.637],0.610 [0.606 - 0.614],0.031 [0.029 - 0.033],0.219 [0.191 - 0.248],0.059 [0.055 - 0.064]
