,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.764 [0.717 - 0.812],0.714 [0.710 - 0.719],0.718 [0.636 - 0.796],0.714 [0.710 - 0.718],0.008 [0.006 - 0.009],0.432 [0.350 - 0.509],0.015 [0.012 - 0.018]
Demographic,0.690 [0.647 - 0.732],0.613 [0.608 - 0.618],0.615 [0.526 - 0.699],0.613 [0.608 - 0.618],0.005 [0.004 - 0.006],0.228 [0.138 - 0.312],0.010 [0.008 - 0.012]
Protein+Demographic,0.774 [0.729 - 0.822],0.728 [0.724 - 0.732],0.726 [0.648 - 0.804],0.728 [0.724 - 0.732],0.008 [0.007 - 0.010],0.454 [0.374 - 0.532],0.016 [0.013 - 0.020]
