,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.549 [0.502 - 0.601],0.544 [0.540 - 0.548],0.545 [0.458 - 0.630],0.544 [0.540 - 0.548],0.003 [0.002 - 0.004],0.088 [0.002 - 0.175],0.006 [0.004 - 0.007]
Demographic,0.469 [0.422 - 0.520],0.456 [0.452 - 0.460],0.456 [0.374 - 0.543],0.456 [0.452 - 0.460],0.002 [0.002 - 0.003],-0.088 [-0.170 - -0.001],0.004 [0.003 - 0.005]
Protein+Demographic,0.559 [0.515 - 0.608],0.555 [0.551 - 0.559],0.550 [0.467 - 0.634],0.555 [0.551 - 0.559],0.003 [0.002 - 0.004],0.105 [0.022 - 0.190],0.006 [0.005 - 0.008]
