,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.838 [0.810 - 0.862],0.777 [0.773 - 0.781],0.780 [0.728 - 0.827],0.777 [0.773 - 0.780],0.018 [0.015 - 0.020],0.557 [0.504 - 0.604],0.034 [0.030 - 0.039]
Demographic,0.762 [0.737 - 0.787],0.697 [0.693 - 0.701],0.699 [0.636 - 0.752],0.697 [0.693 - 0.701],0.012 [0.010 - 0.013],0.396 [0.333 - 0.450],0.023 [0.020 - 0.026]
Protein+Demographic,0.857 [0.834 - 0.877],0.786 [0.782 - 0.789],0.786 [0.735 - 0.833],0.786 [0.782 - 0.789],0.019 [0.016 - 0.021],0.572 [0.520 - 0.620],0.036 [0.031 - 0.041]
