,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.615 [0.595 - 0.634],0.586 [0.581 - 0.590],0.585 [0.547 - 0.625],0.586 [0.581 - 0.590],0.015 [0.013 - 0.016],0.171 [0.132 - 0.211],0.029 [0.026 - 0.032]
Demographic,0.657 [0.637 - 0.676],0.615 [0.610 - 0.619],0.616 [0.575 - 0.655],0.615 [0.611 - 0.619],0.017 [0.015 - 0.019],0.231 [0.190 - 0.271],0.033 [0.029 - 0.036]
Protein+Demographic,0.655 [0.635 - 0.673],0.613 [0.608 - 0.617],0.612 [0.573 - 0.650],0.613 [0.608 - 0.617],0.017 [0.015 - 0.018],0.225 [0.185 - 0.263],0.032 [0.029 - 0.036]
