,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.700 [0.666 - 0.729],0.657 [0.654 - 0.661],0.658 [0.596 - 0.718],0.657 [0.654 - 0.662],0.008 [0.007 - 0.010],0.315 [0.254 - 0.374],0.016 [0.014 - 0.019]
Demographic,0.591 [0.555 - 0.628],0.576 [0.573 - 0.581],0.577 [0.510 - 0.643],0.576 [0.573 - 0.581],0.006 [0.005 - 0.007],0.154 [0.088 - 0.221],0.012 [0.010 - 0.014]
Protein+Demographic,0.702 [0.668 - 0.734],0.645 [0.641 - 0.648],0.637 [0.575 - 0.701],0.645 [0.641 - 0.648],0.008 [0.007 - 0.009],0.281 [0.221 - 0.345],0.015 [0.013 - 0.018]
