,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.675 [0.650 - 0.700],0.619 [0.615 - 0.624],0.620 [0.574 - 0.666],0.619 [0.615 - 0.624],0.015 [0.013 - 0.017],0.239 [0.193 - 0.286],0.029 [0.026 - 0.033]
Demographic,0.664 [0.638 - 0.686],0.627 [0.622 - 0.631],0.627 [0.578 - 0.669],0.627 [0.622 - 0.631],0.015 [0.014 - 0.017],0.253 [0.205 - 0.297],0.030 [0.027 - 0.034]
Protein+Demographic,0.687 [0.661 - 0.712],0.629 [0.624 - 0.633],0.628 [0.583 - 0.674],0.629 [0.625 - 0.633],0.016 [0.014 - 0.017],0.257 [0.211 - 0.302],0.030 [0.027 - 0.034]
