,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.591 [0.574 - 0.607],0.567 [0.563 - 0.571],0.568 [0.540 - 0.595],0.567 [0.563 - 0.571],0.033 [0.030 - 0.035],0.135 [0.107 - 0.162],0.062 [0.058 - 0.066]
Demographic,0.568 [0.552 - 0.584],0.547 [0.543 - 0.552],0.547 [0.518 - 0.575],0.548 [0.543 - 0.552],0.030 [0.028 - 0.033],0.094 [0.067 - 0.123],0.057 [0.053 - 0.062]
Protein+Demographic,0.601 [0.584 - 0.616],0.575 [0.571 - 0.579],0.575 [0.545 - 0.604],0.575 [0.571 - 0.580],0.034 [0.031 - 0.036],0.151 [0.121 - 0.179],0.064 [0.060 - 0.068]
