,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.757 [0.745 - 0.769],0.688 [0.684 - 0.692],0.688 [0.665 - 0.712],0.688 [0.684 - 0.692],0.065 [0.062 - 0.069],0.376 [0.353 - 0.400],0.119 [0.113 - 0.126]
Demographic,0.714 [0.702 - 0.727],0.656 [0.651 - 0.660],0.656 [0.632 - 0.682],0.656 [0.651 - 0.660],0.057 [0.054 - 0.061],0.311 [0.288 - 0.336],0.105 [0.099 - 0.111]
Protein+Demographic,0.762 [0.750 - 0.774],0.695 [0.691 - 0.699],0.696 [0.673 - 0.718],0.695 [0.691 - 0.699],0.067 [0.064 - 0.072],0.391 [0.367 - 0.413],0.123 [0.116 - 0.130]
