,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.658 [0.625 - 0.692],0.624 [0.620 - 0.629],0.624 [0.564 - 0.686],0.624 [0.620 - 0.629],0.009 [0.008 - 0.011],0.249 [0.187 - 0.310],0.018 [0.015 - 0.021]
Demographic,0.673 [0.639 - 0.705],0.635 [0.631 - 0.640],0.634 [0.569 - 0.695],0.635 [0.631 - 0.640],0.010 [0.008 - 0.011],0.269 [0.203 - 0.330],0.019 [0.016 - 0.022]
Protein+Demographic,0.673 [0.642 - 0.704],0.631 [0.626 - 0.636],0.630 [0.564 - 0.693],0.631 [0.626 - 0.636],0.009 [0.008 - 0.011],0.260 [0.196 - 0.324],0.019 [0.016 - 0.022]
