,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.562 [0.529 - 0.592],0.544 [0.539 - 0.548],0.544 [0.490 - 0.594],0.544 [0.539 - 0.548],0.008 [0.007 - 0.010],0.087 [0.032 - 0.139],0.017 [0.014 - 0.019]
Demographic,0.599 [0.570 - 0.631],0.567 [0.563 - 0.572],0.567 [0.516 - 0.621],0.567 [0.563 - 0.572],0.009 [0.008 - 0.011],0.134 [0.083 - 0.188],0.018 [0.016 - 0.021]
Protein+Demographic,0.593 [0.559 - 0.622],0.582 [0.577 - 0.586],0.581 [0.530 - 0.630],0.582 [0.578 - 0.586],0.010 [0.008 - 0.011],0.163 [0.111 - 0.213],0.019 [0.017 - 0.022]
