,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.627 [0.570 - 0.678],0.600 [0.596 - 0.604],0.585 [0.495 - 0.670],0.600 [0.596 - 0.604],0.003 [0.002 - 0.004],0.184 [0.097 - 0.270],0.006 [0.005 - 0.008]
Demographic,0.569 [0.515 - 0.622],0.569 [0.565 - 0.573],0.566 [0.481 - 0.650],0.569 [0.565 - 0.573],0.003 [0.002 - 0.004],0.135 [0.050 - 0.220],0.006 [0.004 - 0.007]
Protein+Demographic,0.652 [0.599 - 0.701],0.624 [0.620 - 0.628],0.622 [0.531 - 0.707],0.624 [0.620 - 0.628],0.004 [0.003 - 0.004],0.246 [0.155 - 0.332],0.007 [0.006 - 0.009]
