,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.747 [0.742 - 0.751],0.679 [0.674 - 0.683],0.679 [0.672 - 0.686],0.679 [0.674 - 0.684],0.516 [0.510 - 0.524],0.358 [0.348 - 0.366],0.587 [0.581 - 0.592]
Demographic,0.747 [0.742 - 0.751],0.682 [0.677 - 0.686],0.682 [0.674 - 0.689],0.682 [0.677 - 0.687],0.520 [0.513 - 0.526],0.364 [0.354 - 0.372],0.590 [0.584 - 0.596]
Protein+Demographic,0.774 [0.769 - 0.778],0.702 [0.698 - 0.706],0.702 [0.695 - 0.709],0.702 [0.697 - 0.707],0.544 [0.536 - 0.550],0.404 [0.395 - 0.413],0.613 [0.607 - 0.619]
