,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.698 [0.683 - 0.716],0.642 [0.637 - 0.646],0.642 [0.614 - 0.673],0.642 [0.637 - 0.646],0.035 [0.032 - 0.037],0.284 [0.256 - 0.316],0.066 [0.061 - 0.071]
Demographic,0.641 [0.622 - 0.656],0.599 [0.594 - 0.603],0.599 [0.567 - 0.627],0.599 [0.594 - 0.603],0.029 [0.027 - 0.031],0.197 [0.166 - 0.227],0.056 [0.051 - 0.060]
Protein+Demographic,0.699 [0.683 - 0.716],0.641 [0.637 - 0.645],0.642 [0.612 - 0.670],0.641 [0.636 - 0.645],0.035 [0.032 - 0.037],0.282 [0.254 - 0.312],0.066 [0.061 - 0.071]
