,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.829 [0.783 - 0.869],0.737 [0.723 - 0.750],0.735 [0.653 - 0.809],0.737 [0.723 - 0.751],0.077 [0.063 - 0.093],0.472 [0.388 - 0.549],0.139 [0.116 - 0.165]
Demographic,0.541 [0.489 - 0.594],0.494 [0.479 - 0.510],0.508 [0.417 - 0.592],0.494 [0.479 - 0.510],0.029 [0.022 - 0.036],0.000 [-0.095 - 0.086],0.054 [0.043 - 0.068]
Protein+Demographic,0.829 [0.783 - 0.868],0.746 [0.733 - 0.760],0.744 [0.663 - 0.817],0.746 [0.732 - 0.760],0.080 [0.065 - 0.096],0.489 [0.407 - 0.565],0.145 [0.119 - 0.171]
