,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.527 [0.481 - 0.578],0.528 [0.524 - 0.532],0.531 [0.456 - 0.608],0.528 [0.524 - 0.531],0.004 [0.003 - 0.005],0.059 [-0.015 - 0.138],0.008 [0.006 - 0.009]
Demographic,0.529 [0.489 - 0.571],0.514 [0.510 - 0.518],0.515 [0.443 - 0.590],0.514 [0.510 - 0.518],0.004 [0.003 - 0.004],0.028 [-0.044 - 0.104],0.007 [0.006 - 0.009]
Protein+Demographic,0.542 [0.495 - 0.589],0.535 [0.531 - 0.539],0.538 [0.463 - 0.610],0.535 [0.531 - 0.539],0.004 [0.003 - 0.005],0.073 [-0.000 - 0.144],0.008 [0.006 - 0.009]
