,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.503 [0.474 - 0.530],0.502 [0.497 - 0.506],0.504 [0.455 - 0.554],0.502 [0.497 - 0.506],0.007 [0.006 - 0.008],0.005 [-0.044 - 0.055],0.014 [0.012 - 0.016]
Demographic,0.532 [0.501 - 0.560],0.524 [0.520 - 0.528],0.525 [0.474 - 0.576],0.524 [0.520 - 0.528],0.008 [0.007 - 0.009],0.050 [-0.002 - 0.101],0.015 [0.013 - 0.017]
Protein+Demographic,0.515 [0.486 - 0.543],0.502 [0.498 - 0.507],0.504 [0.453 - 0.552],0.502 [0.498 - 0.507],0.007 [0.006 - 0.008],0.006 [-0.044 - 0.054],0.014 [0.012 - 0.016]
